Case_ID,Arrival_Time,Completion_Time,Duration_Minutes,Complexity,Team,Assigned_Staff,SLA_Limit_Minutes,SLA_Breached
CASE-11828,2025-12-09 20:49:25.299147,2025-12-09 21:32:36.502140,43.19,Simple,Approval_Board,Staff_5,60,0
CASE-10167,2025-12-09 21:51:25.321149,2025-12-09 23:04:17.652519,72.87,Medium,Audit_Section,Staff_19,180,0
CASE-10157,2025-12-09 22:18:42.864253,2025-12-09 23:41:20.098495,82.62,Medium,Approval_Board,Staff_25,180,0
CASE-10943,2025-12-09 22:26:10.661372,2025-12-09 22:39:36.561227,13.43,Simple,Intake_Team,Staff_11,60,0
CASE-11275,2025-12-09 22:41:01.622784,2025-12-10 01:19:16.979109,158.26,Complex,Review_Team,Staff_13,480,0
CASE-10079,2025-12-09 22:46:05.168119,2025-12-09 23:20:05.022351,34.0,Simple,Review_Team,Staff_12,60,0
CASE-10225,2025-12-09 23:06:17.527625,2025-12-10 02:26:44.954700,200.46,Complex,Approval_Board,Staff_25,480,0
CASE-11588,2025-12-09 23:13:06.056916,2025-12-10 09:15:05.785987,602.0,Critical,Approval_Board,Staff_16,1440,0
CASE-11054,2025-12-09 23:24:30.575334,2025-12-10 03:52:35.104753,268.08,Complex,Review_Team,Staff_7,480,0
CASE-11784,2025-12-09 23:58:10.425207,2025-12-10 00:34:55.988053,36.76,Simple,Approval_Board,Staff_2,60,0
CASE-11592,2025-12-10 00:05:08.521920,2025-12-10 00:51:08.566770,46.0,Simple,Audit_Section,Staff_19,60,0
CASE-10927,2025-12-10 00:32:16.449269,2025-12-10 01:45:02.596982,72.77,Medium,Audit_Section,Staff_16,180,0
CASE-10784,2025-12-10 00:42:31.279267,2025-12-10 01:17:18.609714,34.79,Simple,Audit_Section,Staff_10,60,0
CASE-11607,2025-12-10 00:57:04.134928,2025-12-10 01:52:05.253832,55.02,Medium,Review_Team,Staff_15,180,0
CASE-10847,2025-12-10 01:12:01.645747,2025-12-10 01:33:19.824706,21.3,Simple,Audit_Section,Staff_19,60,0
CASE-10199,2025-12-10 01:18:33.008270,2025-12-10 01:40:16.287182,21.72,Simple,Audit_Section,Staff_16,60,0
CASE-11261,2025-12-10 01:18:47.684944,2025-12-10 01:51:48.000115,33.01,Simple,Audit_Section,Staff_23,60,0
CASE-11901,2025-12-10 01:56:00.402535,2025-12-10 02:35:34.377953,39.57,Simple,Review_Team,Staff_5,60,0
CASE-11102,2025-12-10 02:11:49.099804,2025-12-10 07:01:53.833015,290.08,Complex,Approval_Board,Staff_6,480,0
CASE-11502,2025-12-10 02:31:16.613074,2025-12-10 03:25:00.837129,53.74,Simple,Audit_Section,Staff_13,60,0
CASE-11634,2025-12-10 02:39:06.211105,2025-12-10 04:42:19.259933,123.22,Medium,Approval_Board,Staff_8,180,0
CASE-11516,2025-12-10 02:47:46.950883,2025-12-10 03:04:18.464405,16.53,Simple,Intake_Team,Staff_4,60,0
CASE-10498,2025-12-10 02:53:11.452909,2025-12-10 04:50:12.051960,117.01,Complex,Review_Team,Staff_6,480,0
CASE-10222,2025-12-10 03:14:16.947721,2025-12-10 03:34:28.923469,20.2,Simple,Approval_Board,Staff_2,60,0
CASE-10352,2025-12-10 03:36:09.319893,2025-12-10 03:55:36.492536,19.45,Simple,Audit_Section,Staff_17,60,0
CASE-10798,2025-12-10 03:44:58.054194,2025-12-10 04:52:59.387258,68.02,Medium,Intake_Team,Staff_2,180,0
CASE-11307,2025-12-10 03:46:06.409496,2025-12-10 04:23:50.308711,37.73,Simple,Approval_Board,Staff_18,60,0
CASE-10992,2025-12-10 05:18:41.157101,2025-12-10 09:34:16.358724,255.59,Complex,Review_Team,Staff_20,480,0
CASE-11961,2025-12-10 05:51:45.146058,2025-12-10 08:08:58.731141,137.23,Medium,Review_Team,Staff_6,180,0
CASE-10594,2025-12-10 07:07:51.039662,2025-12-10 07:26:57.896763,19.11,Simple,Approval_Board,Staff_11,60,0
CASE-11820,2025-12-10 07:50:13.657591,2025-12-10 08:23:47.851947,33.57,Simple,Intake_Team,Staff_19,60,0
CASE-11051,2025-12-10 07:58:46.793446,2025-12-10 10:17:59.432393,139.21,Complex,Intake_Team,Staff_8,480,0
CASE-10028,2025-12-10 08:01:34.143157,2025-12-10 08:48:10.172209,46.6,Simple,Audit_Section,Staff_13,60,0
CASE-11640,2025-12-10 08:38:10.008633,2025-12-10 09:14:14.776412,36.08,Simple,Approval_Board,Staff_15,60,0
CASE-11299,2025-12-10 09:03:51.249584,2025-12-10 09:37:44.932468,33.89,Simple,Audit_Section,Staff_19,60,0
CASE-11425,2025-12-10 09:13:29.385703,2025-12-10 10:08:36.855119,55.12,Simple,Audit_Section,Staff_3,60,0
CASE-10969,2025-12-10 09:51:46.041501,2025-12-10 13:26:06.767618,214.35,Complex,Audit_Section,Staff_7,480,0
CASE-10429,2025-12-10 10:17:31.808017,2025-12-10 18:52:58.774607,515.45,Critical,Audit_Section,Staff_24,1440,0
CASE-10592,2025-12-10 10:20:48.834331,2025-12-10 10:40:21.527114,19.54,Simple,Audit_Section,Staff_6,60,0
CASE-11477,2025-12-10 10:20:56.000750,2025-12-10 13:56:33.274502,215.62,Complex,Intake_Team,Staff_9,480,0
CASE-10898,2025-12-10 10:29:00.870973,2025-12-10 11:10:17.720659,41.28,Simple,Review_Team,Staff_7,60,0
CASE-10773,2025-12-10 10:48:42.523596,2025-12-10 11:06:32.474666,17.83,Simple,Review_Team,Staff_20,60,0
CASE-10220,2025-12-10 11:31:41.952237,2025-12-10 13:40:36.710489,128.91,Medium,Intake_Team,Staff_8,180,0
CASE-10573,2025-12-10 12:18:18.329723,2025-12-10 12:43:48.366065,25.5,Simple,Approval_Board,Staff_11,60,0
CASE-10416,2025-12-10 12:35:30.201684,2025-12-10 12:57:11.688865,21.69,Simple,Intake_Team,Staff_20,60,0
CASE-10481,2025-12-10 12:40:05.756064,2025-12-10 13:03:31.273804,23.43,Simple,Approval_Board,Staff_8,60,0
CASE-11229,2025-12-10 13:07:15.357456,2025-12-10 14:49:45.355238,102.5,Medium,Approval_Board,Staff_15,180,0
CASE-10945,2025-12-10 13:30:02.219475,2025-12-10 16:11:00.455553,160.97,Complex,Approval_Board,Staff_5,480,0
CASE-10800,2025-12-10 13:41:49.105916,2025-12-10 14:12:14.130017,30.42,Simple,Audit_Section,Staff_9,60,0
CASE-11186,2025-12-10 13:44:23.407897,2025-12-10 14:26:33.398212,42.17,Simple,Review_Team,Staff_19,60,0
CASE-11260,2025-12-10 14:06:15.016898,2025-12-10 14:26:55.445075,20.67,Simple,Review_Team,Staff_3,60,0
CASE-11136,2025-12-10 14:10:31.598149,2025-12-10 15:42:39.293692,92.13,Medium,Approval_Board,Staff_2,180,0
CASE-10940,2025-12-10 14:15:44.983368,2025-12-10 15:20:26.624688,64.69,Medium,Review_Team,Staff_21,180,0
CASE-11931,2025-12-10 14:21:43.062530,2025-12-10 16:04:13.522922,102.51,Complex,Audit_Section,Staff_21,480,0
CASE-10031,2025-12-10 14:22:22.051361,2025-12-10 15:52:20.820993,89.98,Medium,Approval_Board,Staff_19,180,0
CASE-11815,2025-12-10 14:47:07.616464,2025-12-10 15:04:54.840693,17.79,Simple,Intake_Team,Staff_11,60,0
CASE-11020,2025-12-10 15:16:19.079428,2025-12-10 15:40:09.543346,23.84,Simple,Audit_Section,Staff_20,60,0
CASE-10842,2025-12-10 15:58:02.389812,2025-12-10 18:27:52.557634,149.84,Complex,Intake_Team,Staff_6,480,0
CASE-10144,2025-12-10 16:44:21.980445,2025-12-10 17:01:40.081030,17.3,Simple,Intake_Team,Staff_22,60,0
CASE-10994,2025-12-10 17:19:07.980160,2025-12-10 17:52:59.618305,33.86,Simple,Review_Team,Staff_2,60,0
CASE-10873,2025-12-10 17:19:52.754730,2025-12-10 23:16:10.680185,356.3,Complex,Audit_Section,Staff_20,480,0
CASE-11645,2025-12-10 17:20:08.930967,2025-12-10 17:38:27.366038,18.31,Simple,Review_Team,Staff_5,60,0
CASE-10791,2025-12-10 17:23:59.827933,2025-12-10 22:13:43.218669,289.72,Complex,Review_Team,Staff_21,480,0
CASE-10019,2025-12-10 17:50:50.093913,2025-12-10 21:41:48.276607,230.97,Complex,Review_Team,Staff_8,480,0
CASE-10909,2025-12-10 19:39:43.815900,2025-12-10 20:24:30.845113,44.78,Simple,Approval_Board,Staff_7,60,0
CASE-10979,2025-12-10 20:05:26.171446,2025-12-11 02:22:40.504698,377.24,Critical,Intake_Team,Staff_1,1440,0
CASE-11854,2025-12-10 20:20:30.553716,2025-12-11 01:33:57.220465,313.44,Complex,Audit_Section,Staff_25,480,0
CASE-10406,2025-12-10 20:51:06.664507,2025-12-10 22:43:27.435941,112.35,Medium,Intake_Team,Staff_24,180,0
CASE-11465,2025-12-10 20:59:04.006190,2025-12-10 21:21:29.784273,22.43,Simple,Audit_Section,Staff_16,60,0
CASE-11848,2025-12-10 21:05:46.874410,2025-12-11 06:27:17.556508,561.51,Critical,Review_Team,Staff_21,1440,0
CASE-11568,2025-12-10 21:14:47.733866,2025-12-10 23:36:06.660868,141.32,Medium,Intake_Team,Staff_16,180,0
CASE-11038,2025-12-10 22:14:58.228097,2025-12-11 00:39:58.935900,145.01,Complex,Audit_Section,Staff_9,480,0
CASE-10915,2025-12-10 22:24:24.974616,2025-12-11 04:48:39.369654,384.24,Critical,Intake_Team,Staff_8,1440,0
CASE-10935,2025-12-10 22:28:14.947082,2025-12-11 07:31:35.850150,543.35,Critical,Intake_Team,Staff_14,1440,0
CASE-11161,2025-12-10 22:40:35.934418,2025-12-11 06:36:01.247287,475.42,Critical,Review_Team,Staff_12,1440,0
CASE-10014,2025-12-10 22:53:00.257373,2025-12-11 00:55:49.491862,122.82,Medium,Intake_Team,Staff_22,180,0
CASE-10957,2025-12-10 23:28:35.784432,2025-12-11 01:33:54.191909,125.31,Medium,Intake_Team,Staff_4,180,0
CASE-11237,2025-12-10 23:35:21.045978,2025-12-11 00:45:54.270415,70.55,Medium,Approval_Board,Staff_9,180,0
CASE-11199,2025-12-10 23:57:03.738840,2025-12-11 00:26:45.660246,29.7,Simple,Approval_Board,Staff_16,60,0
CASE-11331,2025-12-11 00:24:14.882310,2025-12-11 01:35:59.865821,71.75,Medium,Approval_Board,Staff_19,180,0
CASE-10589,2025-12-11 00:44:25.751463,2025-12-11 01:06:28.868043,22.05,Simple,Intake_Team,Staff_15,60,0
CASE-10074,2025-12-11 00:45:00.512929,2025-12-11 02:25:24.205835,100.39,Medium,Audit_Section,Staff_16,180,0
CASE-10009,2025-12-11 01:00:24.195306,2025-12-11 01:20:05.964614,19.7,Simple,Audit_Section,Staff_25,60,0
CASE-10668,2025-12-11 01:52:35.400903,2025-12-11 02:57:06.195796,64.51,Medium,Approval_Board,Staff_23,180,0
CASE-10068,2025-12-11 02:12:34.651836,2025-12-11 02:29:37.562090,17.05,Simple,Review_Team,Staff_20,60,0
CASE-10822,2025-12-11 02:23:54.787194,2025-12-11 13:34:51.330710,670.94,Critical,Intake_Team,Staff_2,1440,0
CASE-10187,2025-12-11 02:53:52.733664,2025-12-11 04:31:28.250376,97.59,Medium,Approval_Board,Staff_7,180,0
CASE-11104,2025-12-11 03:17:25.666608,2025-12-11 04:11:21.120183,53.92,Simple,Intake_Team,Staff_4,60,0
CASE-10091,2025-12-11 03:43:04.086197,2025-12-11 04:26:31.710462,43.46,Simple,Review_Team,Staff_14,60,0
CASE-11772,2025-12-11 03:58:12.147025,2025-12-11 04:29:02.951065,30.85,Simple,Review_Team,Staff_4,60,0
CASE-11670,2025-12-11 04:02:47.402845,2025-12-11 05:00:52.206905,58.08,Medium,Approval_Board,Staff_4,180,0
CASE-11581,2025-12-11 04:08:49.324562,2025-12-11 08:00:24.709393,231.59,Complex,Intake_Team,Staff_20,480,0
CASE-10771,2025-12-11 04:51:37.658425,2025-12-11 05:19:24.363715,27.78,Simple,Approval_Board,Staff_13,60,0
CASE-11837,2025-12-11 05:07:40.039255,2025-12-11 05:34:41.509885,27.02,Simple,Intake_Team,Staff_22,60,0
CASE-11621,2025-12-11 05:35:10.111320,2025-12-11 06:51:53.410165,76.72,Medium,Approval_Board,Staff_18,180,0
CASE-11347,2025-12-11 05:49:20.755943,2025-12-11 06:41:52.494647,52.53,Medium,Intake_Team,Staff_3,180,0
CASE-11726,2025-12-11 06:21:59.755038,2025-12-11 08:15:14.852990,113.25,Medium,Audit_Section,Staff_15,180,0
CASE-10641,2025-12-11 06:50:17.316200,2025-12-11 07:31:15.424002,40.97,Simple,Intake_Team,Staff_25,60,0
CASE-10511,2025-12-11 06:56:02.178106,2025-12-11 12:21:20.409252,325.3,Complex,Approval_Board,Staff_16,480,0
CASE-10986,2025-12-11 07:04:03.493349,2025-12-11 10:03:26.539772,179.38,Complex,Review_Team,Staff_25,480,0
CASE-10306,2025-12-11 07:08:09.201965,2025-12-11 11:15:31.012116,247.36,Complex,Review_Team,Staff_16,480,0
CASE-10878,2025-12-11 07:48:07.029012,2025-12-11 08:09:55.404994,21.81,Simple,Approval_Board,Staff_4,60,0
CASE-11801,2025-12-11 07:50:14.645840,2025-12-11 09:11:25.564437,81.18,Medium,Review_Team,Staff_10,180,0
CASE-11008,2025-12-11 08:15:38.526141,2025-12-11 08:45:19.315034,29.68,Simple,Review_Team,Staff_16,60,0
CASE-11906,2025-12-11 08:28:29.933738,2025-12-11 08:53:16.765288,24.78,Simple,Audit_Section,Staff_25,60,0
CASE-10554,2025-12-11 08:53:27.875176,2025-12-11 09:19:17.631210,25.83,Simple,Review_Team,Staff_20,60,0
CASE-11830,2025-12-11 12:23:18.194022,2025-12-11 12:49:39.335065,26.35,Simple,Review_Team,Staff_17,60,0
CASE-10852,2025-12-11 12:23:45.675356,2025-12-11 14:28:25.501852,124.66,Medium,Approval_Board,Staff_23,180,0
CASE-10048,2025-12-11 12:44:28.088334,2025-12-11 13:13:53.210968,29.42,Simple,Review_Team,Staff_8,60,0
CASE-10322,2025-12-11 12:58:55.969415,2025-12-11 13:25:32.562259,26.61,Simple,Approval_Board,Staff_9,60,0
CASE-10518,2025-12-11 13:04:27.194986,2025-12-11 13:34:34.339048,30.12,Simple,Audit_Section,Staff_21,60,0
CASE-10785,2025-12-11 13:37:22.761908,2025-12-11 15:14:24.207511,97.02,Medium,Approval_Board,Staff_12,180,0
CASE-10379,2025-12-11 14:05:48.066496,2025-12-11 14:32:55.302673,27.12,Simple,Review_Team,Staff_2,60,0
CASE-10539,2025-12-11 14:35:46.484951,2025-12-11 21:51:33.355707,435.78,Critical,Intake_Team,Staff_7,1440,0
CASE-11501,2025-12-11 14:58:46.533881,2025-12-11 15:35:09.910037,36.39,Simple,Audit_Section,Staff_14,60,0
CASE-10602,2025-12-11 15:03:57.262509,2025-12-11 19:57:50.749300,293.89,Complex,Audit_Section,Staff_9,480,0
CASE-11547,2025-12-11 15:09:56.021409,2025-12-11 15:28:52.052777,18.93,Simple,Intake_Team,Staff_17,60,0
CASE-11594,2025-12-11 15:46:51.364620,2025-12-11 17:45:02.802705,118.19,Medium,Review_Team,Staff_19,180,0
CASE-10868,2025-12-11 15:53:12.614352,2025-12-11 18:14:44.391299,141.53,Medium,Approval_Board,Staff_16,180,0
CASE-10177,2025-12-11 18:37:23.032848,2025-12-11 19:39:08.170528,61.75,Medium,Review_Team,Staff_21,180,0
CASE-11764,2025-12-11 18:39:30.653475,2025-12-11 20:03:24.504534,83.9,Medium,Review_Team,Staff_17,180,0
CASE-11558,2025-12-11 18:41:45.141967,2025-12-12 00:40:29.978761,358.75,Complex,Review_Team,Staff_4,480,0
CASE-11616,2025-12-11 19:30:42.034700,2025-12-11 21:37:54.981040,127.22,Medium,Intake_Team,Staff_20,180,0
CASE-11349,2025-12-11 19:50:55.705077,2025-12-11 21:35:27.204460,104.52,Medium,Audit_Section,Staff_23,180,0
CASE-11207,2025-12-11 19:59:00.250255,2025-12-11 20:51:35.874706,52.59,Medium,Intake_Team,Staff_11,180,0
CASE-11089,2025-12-11 20:31:26.333521,2025-12-11 23:17:28.783349,166.04,Complex,Review_Team,Staff_2,480,0
CASE-10457,2025-12-11 20:48:38.600471,2025-12-11 22:24:58.571069,96.33,Medium,Approval_Board,Staff_11,180,0
CASE-10130,2025-12-11 21:08:06.704250,2025-12-11 21:26:21.661611,18.25,Simple,Audit_Section,Staff_9,60,0
CASE-11851,2025-12-11 21:14:09.599516,2025-12-12 00:46:14.428155,212.08,Complex,Audit_Section,Staff_13,480,0
CASE-10387,2025-12-11 21:34:47.391541,2025-12-11 22:02:12.650070,27.42,Simple,Intake_Team,Staff_2,60,0
CASE-10465,2025-12-11 22:16:02.274007,2025-12-11 23:52:37.110913,96.58,Medium,Review_Team,Staff_12,180,0
CASE-11236,2025-12-11 23:55:21.085431,2025-12-12 00:11:19.138098,15.97,Simple,Approval_Board,Staff_19,60,0
CASE-10367,2025-12-12 00:12:09.967015,2025-12-12 00:59:31.106450,47.35,Medium,Approval_Board,Staff_20,180,0
CASE-11459,2025-12-12 00:59:36.490290,2025-12-12 01:17:34.213436,17.96,Simple,Intake_Team,Staff_12,60,0
CASE-10911,2025-12-12 01:36:31.119234,2025-12-12 02:08:03.763528,31.54,Simple,Intake_Team,Staff_14,60,0
CASE-11378,2025-12-12 02:13:00.363787,2025-12-12 10:19:36.775553,486.61,Critical,Review_Team,Staff_10,1440,0
CASE-10854,2025-12-12 02:41:52.610934,2025-12-12 03:16:57.327663,35.08,Simple,Audit_Section,Staff_2,60,0
CASE-11098,2025-12-12 03:20:29.374782,2025-12-12 05:55:37.901006,155.14,Complex,Audit_Section,Staff_1,480,0
CASE-10931,2025-12-12 03:23:55.831073,2025-12-12 04:23:47.880970,59.87,Medium,Approval_Board,Staff_6,180,0
CASE-10460,2025-12-12 05:21:14.740928,2025-12-12 16:20:35.165684,659.34,Critical,Audit_Section,Staff_4,1440,0
CASE-10342,2025-12-12 06:22:03.428311,2025-12-12 08:13:55.627475,111.87,Medium,Approval_Board,Staff_1,180,0
CASE-11117,2025-12-12 07:25:11.265636,2025-12-12 08:29:54.016148,64.71,Medium,Review_Team,Staff_16,180,0
CASE-11693,2025-12-12 08:01:01.691373,2025-12-12 12:18:12.160720,257.17,Complex,Audit_Section,Staff_13,480,0
CASE-10903,2025-12-12 08:31:46.138333,2025-12-12 10:03:58.836442,92.21,Medium,Approval_Board,Staff_17,180,0
CASE-11802,2025-12-12 09:03:26.022680,2025-12-12 10:08:13.986932,64.8,Medium,Review_Team,Staff_3,180,0
CASE-11203,2025-12-12 09:12:46.332020,2025-12-12 14:14:14.245540,301.47,Complex,Approval_Board,Staff_19,480,0
CASE-11254,2025-12-12 09:16:46.859733,2025-12-12 13:24:52.784478,248.1,Complex,Audit_Section,Staff_11,480,0
CASE-11163,2025-12-12 09:19:58.104235,2025-12-12 10:20:29.078315,60.52,Medium,Intake_Team,Staff_22,180,0
CASE-11103,2025-12-12 09:48:29.720598,2025-12-12 19:37:14.321120,588.74,Critical,Approval_Board,Staff_11,1440,0
CASE-11119,2025-12-12 10:36:44.102238,2025-12-12 12:44:24.400449,127.67,Medium,Approval_Board,Staff_23,180,0
CASE-11959,2025-12-12 11:11:04.953592,2025-12-12 13:52:37.320997,161.54,Complex,Approval_Board,Staff_1,480,0
CASE-10496,2025-12-12 11:46:24.857554,2025-12-12 13:31:29.167483,105.07,Medium,Audit_Section,Staff_16,180,0
CASE-10643,2025-12-12 11:49:41.494443,2025-12-12 12:57:40.732095,67.99,Medium,Review_Team,Staff_4,180,0
CASE-11573,2025-12-12 11:59:56.852853,2025-12-12 13:18:07.482314,78.18,Medium,Review_Team,Staff_22,180,0
CASE-11724,2025-12-12 12:48:16.616417,2025-12-12 15:04:31.816374,136.25,Medium,Intake_Team,Staff_5,180,0
CASE-11710,2025-12-12 12:48:22.801149,2025-12-12 13:21:57.607175,33.58,Simple,Audit_Section,Staff_8,60,0
CASE-10350,2025-12-12 13:00:28.094043,2025-12-12 13:38:45.540233,38.29,Simple,Approval_Board,Staff_11,60,0
CASE-10190,2025-12-12 13:55:52.370693,2025-12-12 14:12:10.826924,16.31,Simple,Approval_Board,Staff_9,60,0
CASE-10821,2025-12-12 14:42:12.592617,2025-12-12 15:57:12.752162,75.0,Medium,Approval_Board,Staff_18,180,0
CASE-11695,2025-12-12 15:05:43.229769,2025-12-12 15:56:42.285537,50.98,Simple,Intake_Team,Staff_11,60,0
CASE-11339,2025-12-12 15:08:06.767429,2025-12-12 15:53:50.855919,45.73,Medium,Intake_Team,Staff_2,180,0
CASE-10299,2025-12-12 15:25:09.804312,2025-12-12 17:16:12.325949,111.04,Medium,Approval_Board,Staff_3,180,0
CASE-10948,2025-12-12 15:31:00.259569,2025-12-12 16:15:53.722893,44.89,Medium,Audit_Section,Staff_19,180,0
CASE-11329,2025-12-12 16:57:39.085655,2025-12-12 17:41:39.862235,44.01,Simple,Intake_Team,Staff_3,60,0
CASE-11793,2025-12-12 17:18:35.668864,2025-12-12 17:56:58.082591,38.37,Simple,Approval_Board,Staff_3,60,0
CASE-11356,2025-12-12 18:02:59.098403,2025-12-12 18:23:20.293093,20.35,Simple,Audit_Section,Staff_19,60,0
CASE-10808,2025-12-12 18:20:07.235661,2025-12-13 04:37:39.304010,617.53,Critical,Approval_Board,Staff_18,1440,0
CASE-10848,2025-12-12 19:13:50.824448,2025-12-12 20:29:52.735721,76.03,Medium,Review_Team,Staff_16,180,0
CASE-11889,2025-12-12 19:31:21.284982,2025-12-12 20:39:00.289481,67.65,Medium,Audit_Section,Staff_4,180,0
CASE-10591,2025-12-12 19:40:07.033251,2025-12-12 20:00:52.875716,20.76,Simple,Review_Team,Staff_24,60,0
CASE-10519,2025-12-12 19:49:29.702591,2025-12-12 23:10:30.689781,201.02,Complex,Audit_Section,Staff_25,480,0
CASE-11375,2025-12-12 20:23:43.781500,2025-12-12 20:50:31.266244,26.79,Simple,Intake_Team,Staff_22,60,0
CASE-11791,2025-12-12 20:41:36.588434,2025-12-12 22:40:15.315344,118.65,Medium,Review_Team,Staff_21,180,0
CASE-11647,2025-12-12 20:51:04.302504,2025-12-12 22:56:03.900942,124.99,Medium,Audit_Section,Staff_22,180,0
CASE-10674,2025-12-12 20:57:35.708693,2025-12-13 04:12:28.002189,434.87,Critical,Audit_Section,Staff_19,1440,0
CASE-10780,2025-12-12 21:29:07.343788,2025-12-13 00:42:20.542503,193.22,Complex,Audit_Section,Staff_11,480,0
CASE-10105,2025-12-12 21:39:34.375427,2025-12-12 22:42:02.513077,62.47,Medium,Intake_Team,Staff_6,180,0
CASE-11969,2025-12-12 21:51:39.111503,2025-12-12 23:46:13.109311,114.57,Complex,Review_Team,Staff_19,480,0
CASE-11405,2025-12-12 21:57:50.928946,2025-12-12 22:37:24.046022,39.55,Simple,Intake_Team,Staff_7,60,0
CASE-11047,2025-12-12 22:01:15.321684,2025-12-12 22:45:55.578514,44.67,Simple,Approval_Board,Staff_15,60,0
CASE-10959,2025-12-12 22:09:32.286093,2025-12-12 23:32:31.492246,82.99,Medium,Intake_Team,Staff_5,180,0
CASE-11492,2025-12-12 22:37:49.096888,2025-12-13 00:16:51.963764,99.05,Medium,Review_Team,Staff_17,180,0
CASE-10237,2025-12-12 22:39:32.738123,2025-12-13 00:25:48.391961,106.26,Medium,Review_Team,Staff_20,180,0
CASE-11092,2025-12-12 22:50:21.507143,2025-12-12 23:23:07.318791,32.76,Simple,Audit_Section,Staff_18,60,0
CASE-11143,2025-12-12 23:12:20.031652,2025-12-12 23:57:53.806988,45.56,Simple,Intake_Team,Staff_3,60,0
CASE-10078,2025-12-12 23:19:25.726770,2025-12-13 00:23:08.740042,63.72,Medium,Audit_Section,Staff_18,180,0
CASE-11250,2025-12-12 23:21:16.181085,2025-12-13 04:41:15.654449,319.99,Complex,Approval_Board,Staff_15,480,0
CASE-10897,2025-12-12 23:43:59.539616,2025-12-13 00:11:41.988890,27.71,Simple,Audit_Section,Staff_18,60,0
CASE-10463,2025-12-13 00:10:41.905955,2025-12-13 08:50:04.606676,519.38,Critical,Audit_Section,Staff_20,1440,0
CASE-10431,2025-12-13 00:43:20.389244,2025-12-13 04:29:54.212068,226.56,Complex,Approval_Board,Staff_1,480,0
CASE-11563,2025-12-13 00:45:05.013402,2025-12-13 01:02:03.509681,16.97,Simple,Audit_Section,Staff_25,60,0
CASE-11896,2025-12-13 00:56:12.934759,2025-12-13 03:54:28.162622,178.25,Complex,Audit_Section,Staff_19,480,0
CASE-11626,2025-12-13 01:00:56.937589,2025-12-13 03:30:55.351791,149.97,Complex,Audit_Section,Staff_21,480,0
CASE-11439,2025-12-13 01:17:49.064817,2025-12-13 02:37:49.658212,80.01,Medium,Audit_Section,Staff_19,180,0
CASE-11093,2025-12-13 01:21:52.548780,2025-12-13 11:17:00.007736,595.12,Critical,Review_Team,Staff_12,1440,0
CASE-11522,2025-12-13 01:39:58.125697,2025-12-13 03:53:58.326854,134.0,Complex,Audit_Section,Staff_21,480,0
CASE-11754,2025-12-13 01:44:48.104172,2025-12-13 02:33:13.778472,48.43,Medium,Audit_Section,Staff_9,180,0
CASE-11780,2025-12-13 02:04:21.171675,2025-12-13 02:30:29.127882,26.13,Simple,Approval_Board,Staff_2,60,0
CASE-11419,2025-12-13 02:19:31.131095,2025-12-13 03:13:09.314912,53.64,Simple,Audit_Section,Staff_25,60,0
CASE-11107,2025-12-13 02:20:44.526978,2025-12-13 08:01:14.150653,340.49,Critical,Approval_Board,Staff_4,1440,0
CASE-10802,2025-12-13 03:36:16.852113,2025-12-13 05:13:37.332135,97.34,Medium,Intake_Team,Staff_9,180,0
CASE-10678,2025-12-13 04:03:19.606646,2025-12-13 07:49:27.128341,226.13,Complex,Audit_Section,Staff_16,480,0
